Yr,Mo,Date,RequestorTeams,Product,ActivityHead,GLHead,TotalAmount,FiscalYear
2026,4,2026-04-22,BONE SAVIORS,Kalsob,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,54890.0,FY25-26
2026,4,2026-04-22,BONE SAVIORS,Nise,Equipments (With Doctor),Equipments - S&D,33529.0,FY25-26
2026,4,2026-04-22,BONE SAVIORS,Nise,RTD (With Doctor),Social / Cultural / Educational Program  - S&D,137227.0,FY25-26
2026,4,2026-04-22,ELITE,Kalsob,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,166482.0,FY25-26
2026,4,2026-04-22,MAVERICKS,Evokalm,Equipments (With Doctor),Equipments - S&D,200000.0,FY25-26
2026,4,2026-04-22,WARRIORS,Retzole,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,30000.0,FY25-26
2026,4,2026-04-23,Unknown,Actiflor Sachet,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,10139.0,FY25-26
2026,4,2026-04-23,Unknown,Breeve,Gifts & Souviners (W/O Doctor),Giveaways - S&D,125000.0,FY25-26
2026,4,2026-04-23,Aviators,Evopride Plus,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,54891.0,FY25-26
2026,4,2026-04-23,GLADIATORS,Evofix Cap,Equipments (With Doctor),Equipments - S&D,13311.0,FY25-26
2026,4,2026-04-23,GLADIATORS,FEMOVA,Equipments (With Doctor),Equipments - S&D,247727.0,FY25-26
2026,4,2026-04-23,GLADIATORS,FEMOVA,Workshops (W/O Doctor),Seminars / Symposium / Video Shows - S&D,113636.0,FY25-26
2026,4,2026-04-23,GLADIATORS,Ferfer,Equipments (With Doctor),Equipments - S&D,13311.0,FY25-26
2026,4,2026-04-23,TITANS,Xilica,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,154000.0,FY25-26
2026,4,2026-04-24,TITANS,Estar,Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,109400.0,FY25-26
2026,4,2026-04-24,TITANS,Estar,Doctors Printing,Prescription Pads - S&D,93600.0,FY25-26
2026,4,2026-04-24,TITANS,Estar,Equipment Medical & Other (With Doctor),Equipments - S&D,323529.0,FY25-26
2026,4,2026-04-24,TITANS,SPARLIV,Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,218800.0,FY25-26
2026,4,2026-04-24,TITANS,SPARLIV,Equipment Medical & Other (With Doctor),Equipments - S&D,129412.0,FY25-26
2026,4,2026-04-24,WARRIORS,Retzole,Equipments (With Doctor),Equipments - S&D,10978.0,FY25-26
2026,4,2026-04-24,WARRIORS,SheVit,Equipments (With Doctor),Equipments - S&D,117647.0,FY25-26
2026,4,2026-04-25,Unknown,Actiflor Sachet,Ward Support Program (with Doctor),Social / Cultural / Educational Program  - S&D,117647.0,FY25-26
2026,4,2026-04-27,Unknown,Aireez,Salary For Contractual,Social / Cultural / Educational Program  - S&D,30000.0,FY25-26
2026,4,2026-04-27,Unknown,IPRAZYME,Salary For Contractual,Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-27,ALPHA,Avsar,Salary For Contractual,Social / Cultural / Educational Program  - S&D,54167.0,FY25-26
2026,4,2026-04-27,ALPHA,Lowplat,Salary For Contractual,Social / Cultural / Educational Program  - S&D,58582.0,FY25-26
2026,4,2026-04-27,ALPHA,Xplended 20,Salary For Contractual,Social / Cultural / Educational Program  - S&D,21250.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Kalsob,Doctors Printing,Prescription Pads - S&D,48847.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Kalsob,Renovation Ward (With Doctor),Renovation Wards - S&D,23859.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Kalsob,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,109000.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Nise,Equipment Medical & Other (With Doctor),Equipments - S&D,11765.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Nise,Renovation Ward (With Doctor),Renovation Wards - S&D,11929.0,FY25-26
2026,4,2026-04-27,CHAMPIONS,Xplended 20,Renovation Ward (With Doctor),Renovation Wards - S&D,56818.0,FY25-26
2026,4,2026-04-27,METABOLIZERS,Treatan,Seminar (With Doctor),Seminars / Symposium / Video Shows - S&D,88235.0,FY25-26
2026,4,2026-04-27,TITANS,Estar,Doctors Printing,Prescription Pads - S&D,84706.0,FY25-26
2026,4,2026-04-27,TITANS,Estar,Seminar (With Doctor),Seminars / Symposium / Video Shows - S&D,72000.0,FY25-26
2026,4,2026-04-27,TITANS,SPARLIV,Equipment Medical & Other (With Doctor),Equipments - S&D,11765.0,FY25-26
2026,4,2026-04-27,TITANS,Voxamine,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,45000.0,FY25-26
2026,4,2026-04-28,Unknown,BYVAS,Camps (With Doctor),Social / Cultural / Educational Program  - S&D,235294.0,FY25-26
2026,4,2026-04-28,ALPHA,Xplended 5-10,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,67059.0,FY25-26
2026,4,2026-04-28,BD SYRINGE (TEAM),BD (CLAIMABLE),RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,35244.0,FY25-26
2026,4,2026-04-28,BONE SAVIORS,Kalsob,Equipment Medical & Other (With Doctor),Equipments - S&D,117647.0,FY25-26
2026,4,2026-04-28,BONE SAVIORS,Thewril,Equipments (With Doctor),Equipments - S&D,11529.0,FY25-26
2026,4,2026-04-28,CHALLENGERS,Avsar,Equipment Medical & Other (With Doctor),Equipments - S&D,352941.0,FY25-26
2026,4,2026-04-28,ELITE,Gouric 80,Equipments (With Doctor),Equipments - S&D,394000.0,FY25-26
2026,4,2026-04-28,METABOLIZERS,Gouric,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,105000.0,FY25-26
2026,4,2026-04-29,BONE SAVIORS,Nise,Equipments (With Doctor),Equipments - S&D,58823.0,FY25-26
2026,4,2026-04-29,BONE SAVIORS,Onita,Ward Support Program (with Doctor),Social / Cultural / Educational Program  - S&D,44118.0,FY25-26
2026,4,2026-04-29,NAVIGATORS,Telsarta-A,Equipment Medical & Other (With Doctor),Equipments - S&D,23529.0,FY25-26
2026,4,2026-04-29,TITANS,Estar,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,60000.0,FY25-26
2026,4,2026-04-29,TITANS,Voxamine,Seminar (W/O Doctor),Seminars / Symposium / Video Shows - S&D,30000.0,FY25-26
2026,4,2026-04-29,TITANS,Voxamine,Seminar (With Doctor),Seminars / Symposium / Video Shows - S&D,35000.0,FY25-26
2026,4,2026-04-29,TRANSFORMERS,Ramipace,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-29,WARRIORS,Retzole,Renovation Ward (With Doctor),Renovation Wards - S&D,58825.0,FY25-26
2026,4,2026-04-29,WARRIORS,Retzole,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,42000.0,FY25-26
2026,4,2026-04-30,Unknown,Actiflor Sachet,Equipment Medical & Other (With Doctor),Equipments - S&D,63830.0,FY25-26
2026,4,2026-04-30,BRAVO,Avsar Plus,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,280000.0,FY25-26
2026,4,2026-04-30,METABOLIZERS,Inosita,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-30,METABOLIZERS,Inosita Plus,RTD (With Doctor),Social / Cultural / Educational Program  - S&D,75000.0,FY25-26
2026,4,2026-04-30,METABOLIZERS,INOSITA PLUS XR,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,41666.0,FY25-26
2026,4,2026-04-01,ALPHA,Xplended 5-10,Screening (With Doctor),Screening - S&D,50400.0,FY25-26
2026,4,2026-04-01,BONE SAVIORS,Thewril,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,24827.0,FY25-26
2026,4,2026-04-01,CHALLENGERS,Xplended EZ,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,30000.0,FY25-26
2026,4,2026-04-01,TRANSFORMERS,Gouric,Renovation Ward (With Doctor),Renovation Wards - S&D,53647.0,FY25-26
2026,4,2026-04-02,Unknown,Lowplat Plus,Camps (With Doctor),Social / Cultural / Educational Program  - S&D,70588.0,FY25-26
2026,4,2026-04-02,Unknown,Lowplat Plus,Doctors Printing,Prescription Pads - S&D,71059.0,FY25-26
2026,4,2026-04-02,BONE SAVIORS,Kalsob,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,47058.0,FY25-26
2026,4,2026-04-02,CHALLENGERS,Xplended EZ,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,307388.0,FY25-26
2026,4,2026-04-02,CHAMPIONS,Ramipace,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-02,DIGITAL MARKETING,Corporate Account Ad Pro,A&P JAHAN E MASEEHA,A&P Jahan E Maseeha,104800.0,FY25-26
2026,4,2026-04-02,ELITE,Kalsob,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,117647.0,FY25-26
2026,4,2026-04-02,METABOLIZERS,Inosita Plus,Screening (With Doctor),Screening - S&D,35294.0,FY25-26
2026,4,2026-04-02,Strikers (R),Revolic,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-02,Strikers (R),Vible,DM Marketing Expenses,DM Marketing Expenses,150000.0,FY25-26
2026,4,2026-04-03,Unknown,Avsar,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,117648.0,FY25-26
2026,4,2026-04-03,Unknown,BYVAS,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,113808.0,FY25-26
2026,4,2026-04-03,NAVIGATORS,Telsarta,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,58824.0,FY25-26
2026,4,2026-04-03,TITANS,Estar,Seminar (With Doctor),Seminars / Symposium / Video Shows - S&D,145000.0,FY25-26
2026,4,2026-04-03,WARRIORS,FinnoQ,Doctors Printing,Prescription Pads - S&D,48000.0,FY25-26
2026,4,2026-04-03,WARRIORS,K1000 Plus Sachet,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,47059.0,FY25-26
2026,4,2026-04-03,WARRIORS,SheVit,Doctors Printing,Prescription Pads - S&D,46588.0,FY25-26
2026,4,2026-04-05,CHALLENGERS,Xplended EZ,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,1264805.0,FY25-26
2026,4,2026-04-06,Unknown,Breeve,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,19287.0,FY25-26
2026,4,2026-04-06,ALPHA,Xplended 5-10,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,176471.0,FY25-26
2026,4,2026-04-06,METABOLIZERS,Inosita Plus,Equipments (With Doctor),Equipments - S&D,82353.0,FY25-26
2026,4,2026-04-08,Unknown,Breeve,Renovation Ward (With Doctor),Renovation Wards - S&D,113636.0,FY25-26
2026,4,2026-04-08,Unknown,Breeve,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,100000.0,FY25-26
2026,4,2026-04-08,Unknown,BYVAS,Camps (With Doctor),Social / Cultural / Educational Program  - S&D,114501.0,FY25-26
2026,4,2026-04-08,Unknown,Lowplat Plus,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,105000.0,FY25-26
2026,4,2026-04-08,ARCHERS,Evocheck Weigh Scale,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,25000.0,FY25-26
2026,4,2026-04-08,Aviators,Evocheck LinX CGM,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,100000.0,FY25-26
2026,4,2026-04-08,BONE SAVIORS,Kalsob,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,65882.0,FY25-26
2026,4,2026-04-08,BONE SAVIORS,Kalsob,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,234118.0,FY25-26
2026,4,2026-04-08,ELITE,Kalsob,Equipments (With Doctor),Equipments - S&D,242353.0,FY25-26
2026,4,2026-04-08,ELITE,Opt-D,Equipments (With Doctor),Equipments - S&D,94118.0,FY25-26
2026,4,2026-04-08,Strikers (R),Inosita Plus,DM Marketing Expenses,DM Marketing Expenses,141600.0,FY25-26
2026,4,2026-04-09,GLADIATORS,Evofix Cap,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,60000.0,FY25-26
2026,4,2026-04-09,TRANSFORMERS,FINERDIA,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,75000.0,FY25-26
2026,4,2026-04-15,Unknown,Actiflor Sachet,Doctors Printing,Prescription Pads - S&D,432086.0,FY25-26
2026,4,2026-04-15,Unknown,Busonide,Equipments (With Doctor),Equipments - S&D,200000.0,FY25-26
2026,4,2026-04-15,Unknown,Lowplat Plus,Camps (With Doctor),Social / Cultural / Educational Program  - S&D,88236.0,FY25-26
2026,4,2026-04-15,Unknown,Lowplat Plus,Doctors Printing,Prescription Pads - S&D,71059.0,FY25-26
2026,4,2026-04-15,ALPHA,SACVIN,Equipment Medical & Other (With Doctor),Equipments - S&D,50000.0,FY25-26
2026,4,2026-04-15,CHALLENGERS,Avsar,Screening (With Doctor),Screening - S&D,70588.0,FY25-26
2026,4,2026-04-15,CHAMPIONS,ZILERO,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,112644.0,FY25-26
2026,4,2026-04-15,TRANSFORMERS,Gouric,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,29412.0,FY25-26
2026,4,2026-04-16,Unknown,Actiflor Sachet,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,27000.0,FY25-26
2026,4,2026-04-16,Unknown,Lowplat Plus,Screening (With Doctor),Screening - S&D,58824.0,FY25-26
2026,4,2026-04-16,ALPHA,Avsar,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,210000.0,FY25-26
2026,4,2026-04-16,BONE SAVIORS,Kalsob,Equipment Medical & Other (With Doctor),Equipments - S&D,28235.0,FY25-26
2026,4,2026-04-16,CHALLENGERS,Xplended EZ,Screening (With Doctor),Screening - S&D,455214.0,FY25-26
2026,4,2026-04-16,ELITE,Opt-D,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,210562.0,FY25-26
2026,4,2026-04-16,GLADIATORS,Ferfer,Equipments (With Doctor),Equipments - S&D,95271.0,FY25-26
2026,4,2026-04-16,INSTITUTIONAL,Institutional Ad Pro,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,43692.0,FY25-26
2026,4,2026-04-16,MAVERICKS,TITANS,PDA Refreshers - S&D,PDA Refreshers,150000.0,FY25-26
2026,4,2026-04-16,METABOLIZERS,Evopride Plus,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,298530.0,FY25-26
2026,4,2026-04-16,METABOLIZERS,Inosita Plus,Equipments (With Doctor),Equipments - S&D,170455.0,FY25-26
2026,4,2026-04-16,NAVIGATORS,Telsarta-A,Doctors Printing,Prescription Pads - S&D,4706.0,FY25-26
2026,4,2026-04-16,NAVIGATORS,Telsarta-A,Screening (With Doctor),Screening - S&D,63529.0,FY25-26
2026,4,2026-04-16,WARRIORS,K1000,Equipments (With Doctor),Equipments - S&D,28543.0,FY25-26
2026,4,2026-04-17,Unknown,MAVERICKS,PDA Refreshers - S&D,PDA Refreshers,350000.0,FY25-26
2026,4,2026-04-17,BONE SAVIORS,Kalsob,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,399556.0,FY25-26
2026,4,2026-04-17,BONE SAVIORS,Nise,Equipments (With Doctor),Equipments - S&D,255024.0,FY25-26
2026,4,2026-04-17,CHAMPIONS,ZILERO,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,350000.0,FY25-26
2026,4,2026-04-17,GLADIATORS,FEMOVA,Equipments (With Doctor),Equipments - S&D,18004.0,FY25-26
2026,4,2026-04-17,METABOLIZERS,Fasteso,Doctors Printing,Prescription Pads - S&D,14706.0,FY25-26
2026,4,2026-04-17,METABOLIZERS,Inosita Plus,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,58824.0,FY25-26
2026,4,2026-04-17,METABOLIZERS,Treatan,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,30000.0,FY25-26
2026,4,2026-04-17,NAVIGATORS,Eglaro Family,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,21428.0,FY25-26
2026,4,2026-04-17,NAVIGATORS,Eglaro Family,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,62353.0,FY25-26
2026,4,2026-04-17,NAVIGATORS,Galvecta,"Furniture,  Fixtures & Fittings",Renovation Wards - S&D,21428.0,FY25-26
2026,4,2026-04-17,TITANS,Estar,Equipment Medical & Other (With Doctor),Equipments - S&D,29118.0,FY25-26
2026,4,2026-04-17,TITANS,SPARLIV,Doctors Printing,Prescription Pads - S&D,36000.0,FY25-26
2026,4,2026-04-17,TRANSFORMERS,Erli Plus,Doctors Printing,Prescription Pads - S&D,84706.0,FY25-26
2026,4,2026-04-18,TRANSFORMERS,Erli Plus,Equipments (With Doctor),Equipments - S&D,117647.0,FY25-26
2026,4,2026-04-19,Aviators,INOSITA PLUS XR,Salary For Contractual,Social / Cultural / Educational Program  - S&D,352941.0,FY25-26
2026,4,2026-04-20,BRAVO,ERLI,Screening (With Doctor),Screening - S&D,47059.0,FY25-26
2026,4,2026-04-20,BRAVO,Xcept,Screening (With Doctor),Screening - S&D,35294.0,FY25-26
2026,4,2026-04-20,CHALLENGERS,Avsar,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,113715.0,FY25-26
2026,4,2026-04-20,CHAMPIONS,Xplended 5-10,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-20,CHAMPIONS,Xplended EZ,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,50000.0,FY25-26
2026,4,2026-04-20,ELITE,Nise,Screening (With Doctor),Screening - S&D,123529.0,FY25-26
2026,4,2026-04-20,METABOLIZERS,Inosita Plus,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,176471.0,FY25-26
2026,4,2026-04-20,METABOLIZERS,Treatan,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,40000.0,FY25-26
2026,4,2026-04-20,METABOLIZERS,Treatan,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,125000.0,FY25-26
2026,4,2026-04-20,WARRIORS,Orslim,Equipments (With Doctor),Equipments - S&D,111530.0,FY25-26
2026,4,2026-04-20,WARRIORS,Retzole,Equipments (With Doctor),Equipments - S&D,20706.0,FY25-26
2026,4,2026-04-20,WARRIORS,SheVit,Equipments (With Doctor),Equipments - S&D,66118.0,FY25-26
2026,4,2026-04-21,Unknown,Actiflor Sachet,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,30000.0,FY25-26
2026,4,2026-04-21,METABOLIZERS,Inosita Plus,Doctors Printing,Prescription Pads - S&D,132000.0,FY25-26
2026,4,2026-04-21,Strikers (R),Inosita Plus,DM Marketing Expenses,DM Marketing Expenses,900333.0,FY25-26
2026,4,2026-04-22,Unknown,Actiflor Sachet,Doctors Printing,Prescription Pads - S&D,34091.0,FY25-26
2026,4,2026-04-22,Unknown,PAZOMEZ,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,25000.0,FY25-26
2026,4,2026-04-22,Aviators,Evopride,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,62154.0,FY25-26
2026,4,2026-04-22,Aviators,Gouric,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,106382.0,FY25-26
2026,4,2026-04-22,Aviators,INOSITA PLUS XR,Salary For Contractual,Social / Cultural / Educational Program  - S&D,352941.0,FY25-26
2026,4,2026-04-22,BONE SAVIORS,Kalsob,Equipment Medical & Other (With Doctor),Equipments - S&D,29412.0,FY25-26
2026,4,2026-04-22,CHAMPIONS,ZILERO,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,204694.0,FY25-26
2026,4,2026-04-22,ELITE,Opt-D,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,139423.0,FY25-26
2026,4,2026-04-22,ELITE,Opt-D,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,494118.0,FY25-26
2026,4,2026-04-22,Strikers (R),Vible,Equipments (With Doctor),Equipments - S&D,1.0,FY25-26
2026,4,2026-04-23,Aviators,Telsarta,Course Fee For Doctors,Social / Cultural / Educational Program  - S&D,88235.0,FY25-26
2026,4,2026-04-23,BONE SAVIORS,Nise,Equipments (With Doctor),Equipments - S&D,147058.0,FY25-26
2026,4,2026-04-23,CHALLENGERS,Avsar,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,35294.0,FY25-26
2026,4,2026-04-23,METABOLIZERS,Inosita Plus,Others,Others - S&D,60000.0,FY25-26
2026,4,2026-04-23,NAVIGATORS,Eglaro Family,Equipments (With Doctor),Equipments - S&D,26518.0,FY25-26
2026,4,2026-04-23,NAVIGATORS,Erlina Plus XR,Equipments (With Doctor),Equipments - S&D,26518.0,FY25-26
2026,4,2026-04-23,TITANS,Voxamine,Social / Cultural (W/O Doctor),Social / Cultural / Educational Program  - S&D,66000.0,FY25-26
2026,4,2026-04-23,WARRIORS,Retzole,RTD (W/O Doctor),Social / Cultural / Educational Program  - S&D,90000.0,FY25-26
2026,4,2026-04-23,WARRIORS,SheVit,Equipments (With Doctor),Equipments - S&D,28235.0,FY25-26
2026,4,2026-04-23,WARRIORS,WARRIORS,PDA Refreshers - S&D,PDA Refreshers,100000.0,FY25-26
2026,4,2026-04-24,TITANS,SPARLIV,Doctors Printing,Prescription Pads - S&D,25800.0,FY25-26
2026,4,2026-04-24,TITANS,Voxamine,Conference (With Doctor),Seminars / Symposium / Video Shows - S&D,218800.0,FY25-26
2026,4,2026-04-24,TITANS,Xilica,Equipment Medical & Other (With Doctor),Equipments - S&D,129412.0,FY25-26
2026,4,2026-04-25,CHAMPIONS,ZILERO,Social / Cultural (With Doctor),Social / Cultural / Educational Program  - S&D,562356.0,FY25-26
2026,4,2026-04-27,Unknown,Unknown,Salary For Contractual,Social / Cultural / Educational Program  - S&D,0.0,FY25-26
2026,4,2026-04-27,ALPHA,Estar,Salary For Contractual,Social / Cultural / Educational Program  - S&D,41667.0,FY25-26
2026,4,2026-04-27,ALPHA,SACVIN,Salary For Contractual,Social / Cultural / Educational Program  - S&D,12500.0,FY25-26
2026,4,2026-04-27,BONE SAVIORS,Nise,Salary For Contractual,Social / Cultural / Educational Program  - S&D,15000.0,FY25-26
