RequestTransferBudgetId,FromProductId,FromGLHeadId,ToProductId,ToGLHeadId,Amount,Remarks,StatusId,CreatedBy,CreatedDate,SendToFLMDate
5199,111,3,111,7,200000.0,Budget transfer for activity relevant GL,1,2718,2024-05-10 16:40:19.937,
5200,47,234,47,13,57000.0,,1,3322,2024-05-10 16:53:21.330,
5201,47,3,47,13,85000.0,,1,3322,2024-05-10 16:53:46.387,
5202,131,4,131,13,1000000.0,,1,2338,2024-05-10 17:21:52.193,
5203,47,9,47,7,45000.0,,1,5660,2024-05-10 17:35:03.667,
5204,47,2,47,7,7000.0,,1,5660,2024-05-10 17:35:48.760,
5205,111,4,111,7,250000.0,,1,8617,2024-05-10 17:52:44.973,
5206,24,14,24,7,1200000.0,,1,7413,2024-05-13 10:44:17.263,
5207,24,7,24,15,370000.0,,1,1912,2024-05-13 15:17:04.930,
5208,49,7,49,15,370000.0,,1,1912,2024-05-13 15:17:25.120,
5209,-1,232,-1,213,800000.0,Budget trasfer,1,1,2024-05-13 21:15:17.667,
5210,149,1,149,13,100000.0,,1,2338,2024-05-14 12:49:17.703,
5211,24,7,27,7,500000.0,,1,1912,2024-05-20 12:33:12.180,
5212,24,13,27,7,400000.0,,1,1912,2024-05-14 15:41:54.600,
5213,49,14,27,7,500000.0,,1,1912,2024-05-14 15:45:00.533,
5214,49,7,27,7,300000.0,,1,1912,2024-05-14 15:45:47.507,
5215,24,13,27,7,500000.0,,1,1912,2024-05-14 15:49:32.967,
5216,-24,-8,-122,-7,800000.0,,1,1912,2024-05-14 15:50:25.637,
5217,111,14,111,8,200000.0,,1,3322,2024-05-14 16:53:58.583,
5218,156,234,156,13,200000.0,,1,3322,2024-05-14 17:00:22.463,
5219,123,14,123,7,300000.0,Tabba Heart activity EPF,1,2052,2024-05-15 12:33:15.563,
5220,111,234,111,7,300000.0,,1,3322,2024-05-16 17:47:26.630,
5221,156,14,156,8,300000.0,,1,3322,2024-05-16 17:50:53.690,
5222,49,7,49,13,69000.0,,1,3322,2024-05-17 09:13:51.503,
5223,49,8,49,7,60000.0,,1,3322,2024-05-17 09:17:33.437,
5224,49,14,49,13,100000.0,,1,3322,2024-05-17 09:38:30.977,
5225,28,4,28,13,150000.0,,1,5618,2024-05-17 11:43:59.413,
5226,50,10,50,9,50000.0,,1,3322,2024-05-17 11:56:28.653,
5227,27,7,27,13,100000.0,,1,3322,2024-05-17 12:01:58.247,
5228,49,10,49,13,100000.0,,1,3322,2024-05-17 12:03:10.610,
5229,49,14,49,13,100000.0,,1,3322,2024-05-17 12:06:02.737,
5230,27,7,27,13,150000.0,,1,546,2024-05-17 14:28:49.480,
5231,27,5,27,9,57750.0,,1,546,2024-05-17 14:29:48.963,
5232,27,7,27,9,237500.0,,1,546,2024-05-17 14:31:11.133,
5233,27,7,27,10,150000.0,,1,546,2024-05-17 14:32:03.353,
5234,152,4,152,7,500000.0,,1,5618,2024-05-17 15:39:42.903,
5235,111,14,111,7,156000.0,,1,8617,2024-05-17 16:43:37.357,
5236,156,3,156,7,18000.0,,1,8617,2024-05-17 16:44:56.280,
5237,111,10,111,7,5000.0,,1,8617,2024-05-17 16:45:52.483,
5238,111,7,111,9,150000.0,,1,3322,2024-05-17 16:56:37.790,
5239,178,14,178,13,150000.0,,1,5660,2024-05-20 10:28:12.620,
5240,112,2,112,3,60000.0,,1,5660,2024-05-20 10:34:20.813,
5241,156,14,111,7,800000.0,,1,8617,2024-05-20 10:44:06.850,
5242,123,14,123,7,800000.0,for THNDR adv.,1,2052,2024-05-20 11:14:53.943,
5243,24,14,24,7,700000.0,,1,1912,2024-05-20 12:31:48.887,
5244,164,9,164,14,5000.0,,1,812,2024-05-20 12:54:44.933,
5245,1,14,1,8,420000.0,,1,8803,2024-05-20 13:17:21.143,
5246,24,14,24,9,100000.0,,1,3322,2024-05-20 15:50:08.420,
5247,24,8,24,13,150000.0,,1,3322,2024-05-20 15:52:40.790,
5248,50,10,50,7,400000.0,,1,5660,2024-05-20 16:11:28.127,
5249,24,7,27,7,800000.0,,1,1912,2024-05-20 16:28:00.300,
5250,24,7,24,10,250000.0,,1,3322,2024-05-20 16:32:38.553,
5251,49,10,49,13,150000.0,,1,3322,2024-05-20 16:39:32.200,
5252,27,7,27,13,100000.0,,1,3322,2024-05-20 16:42:19.810,
5253,96,7,96,10,60000.0,,1,3322,2024-05-20 16:50:01.270,
5254,24,8,24,2,700000.0,,1,7413,2024-05-20 18:13:30.887,
5255,49,4,49,10,350000.0,,1,7413,2024-05-20 18:20:05.137,
5256,24,234,24,3,211000.0,,1,7413,2024-05-20 23:04:53.033,
5257,181,7,181,9,200000.0,,1,3322,2024-05-21 10:13:59.027,
5258,181,7,181,10,200000.0,,1,3322,2024-05-21 10:15:36.217,
5259,181,7,181,10,200000.0,,1,3322,2024-05-21 10:16:07.543,
5260,181,7,181,13,300000.0,,1,3322,2024-05-21 10:20:01.800,
5261,181,7,181,13,900000.0,,1,3322,2024-05-21 10:20:54.640,
5262,181,7,181,13,500000.0,,1,3322,2024-05-21 10:21:13.733,
5263,1,14,1,6,30000.0,,1,8803,2024-05-21 11:02:23.670,
5264,93,7,155,7,1000000.0,FLI amount transfers,1,2112,2024-05-21 13:29:04.823,
5265,153,1,153,7,299000.0,,1,7413,2024-05-21 13:59:12.563,
5266,181,7,181,9,200000.0,,1,3322,2024-05-21 16:16:14.357,
5267,153,14,153,13,50000.0,,1,3322,2024-05-21 16:46:17.560,
5268,181,7,181,13,500000.0,,1,3322,2024-05-22 10:00:01.887,
5269,151,7,151,10,13000.0,,1,3322,2024-05-22 17:45:05.080,
5270,151,14,151,10,100000.0,,1,3322,2024-05-22 17:45:48.787,
5271,181,7,181,10,200000.0,,1,3322,2024-05-23 10:34:56.023,
5272,152,14,152,13,350000.0,,1,3322,2024-05-23 16:20:38.343,
5273,149,14,149,13,100000.0,,1,3322,2024-05-23 16:21:27.340,
5274,28,10,28,9,200000.0,,1,3322,2024-05-23 16:23:54.567,
5275,96,7,96,9,50000.0,,1,3322,2024-05-23 16:32:40.193,
5276,24,3,24,9,100000.0,,1,3322,2024-05-23 16:34:17.847,
5277,153,14,153,13,30000.0,,1,3322,2024-05-23 16:39:41.140,
5278,96,7,96,13,50000.0,,1,3322,2024-05-23 16:41:20.363,
5279,112,14,112,13,35000.0,,1,3322,2024-05-23 16:53:05.880,
5280,123,13,123,7,1050000.0,for DD Boards,1,2052,2024-05-23 18:10:18.633,
5281,149,1,149,2,150000.0,,1,2338,2024-05-24 13:17:56.233,
5282,149,1,149,2,100000.0,,1,2338,2024-05-24 13:18:26.193,
5283,149,14,149,13,100000.0,,1,2338,2024-05-24 15:31:34.593,
5284,112,9,112,3,27000.0,,1,5660,2024-05-24 16:34:56.953,
5285,112,234,112,3,5000.0,,1,5660,2024-05-24 16:37:14.683,
5286,112,2,112,3,8000.0,,1,5660,2024-05-24 16:37:33.080,
5287,112,10,112,3,7000.0,,1,5660,2024-05-24 16:37:47.973,
5288,151,14,151,13,200000.0,,1,3322,2024-05-24 16:38:21.543,
5289,178,14,178,7,100000.0,,1,5660,2024-05-24 16:41:17.790,
5290,24,14,24,7,500000.0,,1,1912,2024-05-27 10:41:26.947,
5291,153,14,153,2,1000000.0,,1,1912,2024-05-27 10:50:23.330,
5292,28,1,28,13,150000.0,,1,2338,2024-05-27 12:43:27.640,
5293,49,234,49,10,172000.0,,1,7413,2024-05-27 13:02:51.990,
5294,60,1,60,10,100000.0,,1,2338,2024-05-27 13:07:44.590,
5295,24,194,49,7,1166039.0,,1,1912,2024-05-27 14:06:02.973,
5296,153,194,49,7,335571.0,,1,1912,2024-05-27 14:07:23.280,
5297,96,194,49,7,136599.0,,1,1912,2024-05-27 14:08:17.160,
5298,181,7,181,13,500000.0,,1,3322,2024-05-27 15:43:53.827,
5299,153,3,153,7,370000.0,,1,7413,2024-05-27 16:52:23.010,
5300,153,10,153,7,300000.0,,1,7413,2024-05-27 16:53:02.367,
5301,153,8,153,7,400000.0,,1,7413,2024-05-27 16:56:46.067,
5302,153,2,153,8,550000.0,,1,7413,2024-05-27 17:22:42.790,
5303,152,14,152,7,700000.0,,1,5618,2024-05-27 17:29:21.780,
5304,152,5,152,7,700000.0,,1,5618,2024-05-27 17:30:29.177,
5305,181,7,181,13,600000.0,,1,3900,2024-05-27 18:12:39.253,
5306,49,10,49,13,100000.0,,1,3322,2024-05-28 10:23:40.283,
5307,24,14,24,13,100000.0,,1,3322,2024-05-28 10:24:37.570,
5308,153,14,153,13,200000.0,,1,3322,2024-05-28 10:36:34.080,
5309,153,14,153,4,50000.0,,1,3322,2024-05-28 10:53:12.487,
5310,24,10,24,9,20000.0,,1,3322,2024-05-28 11:57:56.233,
5311,27,7,27,13,500000.0,,1,3322,2024-05-28 12:39:29.930,
5312,112,14,112,9,20000.0,,1,3322,2024-05-29 09:45:58.340,
5313,153,14,153,7,100000.0,,1,3322,2024-05-29 10:05:47.397,
5314,149,14,149,13,50000.0,,1,3322,2024-05-29 11:23:28.453,
5315,131,4,131,7,200000.0,,1,2338,2024-05-29 11:35:19.117,
5316,28,3,28,7,200000.0,,1,2338,2024-05-29 11:36:32.990,
5317,52,2,52,234,400000.0,,1,7308,2024-05-29 11:54:51.057,
5318,153,7,96,7,245000.0,,1,7413,2024-05-29 17:42:59.480,
5319,153,2,96,7,213000.0,,1,7413,2024-05-29 17:43:31.210,
5320,153,234,96,7,100000.0,,1,7413,2024-05-29 17:45:00.323,
5321,153,6,96,7,46000.0,,1,7413,2024-05-29 17:45:45.177,
5322,153,4,96,7,35000.0,,1,7413,2024-05-29 17:46:06.390,
5323,153,8,96,7,38000.0,,1,7413,2024-05-29 17:46:32.260,
5324,153,14,153,13,100000.0,,1,3322,2024-05-30 11:59:58.477,
5325,96,7,96,13,200000.0,,1,7413,2024-05-30 12:18:30.270,
5326,96,7,96,13,200000.0,,1,7413,2024-05-30 12:18:34.433,
5327,50,6,50,3,100000.0,,1,5660,2024-05-30 12:28:30.483,
5328,50,234,50,7,300000.0,,1,5660,2024-05-30 13:25:55.150,
5329,50,4,50,7,100000.0,,1,5660,2024-05-30 13:26:14.137,
5330,50,1,50,7,100000.0,,1,5660,2024-05-30 13:26:30.823,
5331,50,2,50,7,400000.0,,1,5660,2024-05-30 13:26:51.183,
5332,50,10,50,7,100000.0,,1,5660,2024-05-30 13:27:05.780,
5333,33,15,33,7,300000.0,,1,3322,2024-05-30 16:06:09.487,
5334,32,2,32,13,200000.0,,1,3322,2024-05-30 17:08:24.417,
5335,27,10,27,7,100000.0,,1,3322,2024-05-31 12:47:23.127,
5336,152,10,152,13,250000.0,,1,3322,2024-05-31 14:41:18.380,
5337,50,10,50,9,60000.0,,1,3322,2024-05-31 17:47:35.017,
5338,50,13,50,14,50000.0,,1,5660,2024-05-31 18:24:31.313,
5339,55,14,55,9,250000.0,,1,8803,2024-06-03 18:35:36.963,
5340,152,3,152,7,500000.0,,1,5618,2024-06-04 11:22:21.373,
5341,123,13,123,9,250000.0,,1,3322,2024-06-04 12:49:50.850,
5342,47,7,47,9,4000.0,,1,5660,2024-06-04 13:22:03.770,
5343,47,10,47,9,1000.0,,1,5660,2024-06-04 13:23:36.727,
5344,152,4,152,8,310000.0,,1,3322,2024-06-04 15:37:48.697,
5345,112,234,112,3,30000.0,,1,5660,2024-06-05 10:49:41.040,
5346,112,14,112,3,15000.0,,1,5660,2024-06-05 10:49:58.453,
5347,152,10,152,1,500000.0,,1,2338,2024-06-05 16:14:15.667,
5348,159,3,159,7,200000.0,internal budget transfer,1,8859,2024-06-05 16:44:27.603,
5349,24,14,24,9,100000.0,,1,7413,2024-06-06 10:24:20.253,
5350,152,2,152,13,300000.0,,1,3322,2024-06-06 10:30:13.213,
5351,28,10,28,13,300000.0,,1,3322,2024-06-06 10:31:01.350,
5352,28,2,28,9,100000.0,,1,3322,2024-06-06 10:31:40.917,
5353,50,10,50,3,120000.0,,1,5660,2024-06-07 11:52:56.343,
5354,50,8,50,3,30000.0,,1,5660,2024-06-07 16:38:33.813,
5355,159,10,159,7,100000.0,internal budget transfer,1,8859,2024-06-07 16:57:16.517,
5356,149,10,149,13,200000.0,,1,3322,2024-06-10 11:36:29.483,
5357,49,7,49,13,200000.0,,1,1912,2024-06-10 11:52:11.617,
5358,49,7,49,9,100000.0,,1,1912,2024-06-10 11:53:56.010,
5359,49,7,49,9,100000.0,,1,1912,2024-06-10 11:54:50.993,
5360,49,7,49,9,500000.0,,1,1912,2024-06-10 11:58:03.027,
5361,49,9,49,13,200000.0,,1,1912,2024-06-10 12:03:08.687,
5362,49,7,49,13,200000.0,,1,1912,2024-06-10 12:07:37.517,
5363,123,14,123,7,400000.0,For PTCL Psw course fee,1,2052,2024-06-10 12:21:35.230,
5364,131,14,131,3,1000000.0,,1,5618,2024-06-10 15:30:36.903,
5365,131,14,131,7,500000.0,,1,5618,2024-06-10 15:48:06.460,
5366,49,1,49,7,144000.0,,1,7413,2024-06-10 16:42:01.687,
5367,49,9,49,7,200000.0,,1,1912,2024-06-11 12:22:50.090,
5368,96,7,96,13,500000.0,,1,1912,2024-06-11 17:13:48.773,
5369,96,13,24,13,622000.0,,1,1912,2024-06-11 17:50:54.410,
5370,49,6,49,7,92118.0,,1,9225,2024-06-11 17:42:59.030,
5371,49,4,49,7,17081.0,,1,9225,2024-06-11 17:43:21.487,
5372,49,234,49,7,38826.0,,1,9225,2024-06-11 17:43:39.923,
5373,49,2,49,7,10442.0,,1,9225,2024-06-11 17:44:53.597,
5374,49,5,49,7,13768.0,,1,9225,2024-06-11 17:45:12.013,
5375,49,14,49,7,113814.0,,1,9225,2024-06-11 17:45:27.010,
5376,49,9,49,7,17061.0,,1,9225,2024-06-11 17:45:37.693,
5377,49,10,49,7,293657.0,,1,9225,2024-06-11 17:45:51.387,
5378,49,8,49,7,44518.0,,1,9225,2024-06-11 17:46:04.373,
5379,49,3,49,7,150472.0,,1,9225,2024-06-11 17:46:20.457,
5380,49,7,24,7,847209.0,,1,1912,2024-06-11 17:52:24.483,
5381,131,14,24,7,1000000.0,,1,2338,2024-06-12 13:21:34.907,
5382,149,10,24,7,1000000.0,,1,2338,2024-06-12 13:23:31.520,
5383,50,10,50,3,200000.0,FOR AI WORKSHOPS IN PESHAWAR AND ISLAMABAD,1,9111,2024-06-13 11:59:30.283,
5384,149,14,149,2,300000.0,,1,2338,2024-06-13 16:58:23.837,
5385,24,7,24,13,100000.0,,1,9225,2024-06-13 17:08:16.843,
5386,178,194,112,194,57000.0,,1,5660,2024-06-13 17:20:48.533,
5387,47,194,112,194,231000.0,,1,5660,2024-06-13 17:23:54.497,
5388,47,194,112,194,231000.0,,1,5660,2024-06-13 17:25:08.450,
5389,-1,232,-1,216,182000.0,Budget trasfer,1,1,2024-06-13 17:40:24.877,
5390,28,14,28,13,200000.0,,1,3322,2024-06-13 21:22:26.717,
5391,24,7,24,13,1500000.0,,1,9225,2024-06-14 10:23:32.067,
5392,131,3,131,13,400000.0,,1,2338,2024-06-14 11:46:08.027,
5393,50,9,50,7,3000.0,,1,9111,2024-06-14 12:26:24.677,
5394,50,9,50,7,3000.0,,1,5660,2024-06-14 12:29:58.547,
5395,50,13,50,7,100000.0,,1,5660,2024-06-16 17:17:20.423,
5396,123,14,123,7,1000000.0,,1,3322,2024-06-21 10:59:29.650,
5397,123,14,123,7,600000.0,,1,3322,2024-06-21 10:59:53.540,
5398,123,14,123,7,200000.0,,1,3322,2024-06-21 11:00:31.293,
5399,131,14,131,9,200000.0,,1,3322,2024-06-21 15:06:26.253,
5400,28,3,28,9,200000.0,,1,3322,2024-06-21 15:07:06.370,
5401,28,5,28,13,200000.0,,1,3322,2024-06-21 15:09:02.510,
5402,50,5,50,13,65000.0,,1,3322,2024-06-21 18:05:12.833,
5403,50,13,50,10,87000.0,,1,3322,2024-06-21 18:11:28.580,
5404,50,8,50,10,50000.0,,1,3322,2024-06-21 18:12:58.933,
5405,50,10,50,3,100000.0,,1,5660,2024-06-21 18:17:31.903,
5406,123,14,123,13,800000.0,,1,3322,2024-06-24 15:26:42.350,
5407,123,14,123,7,70000.0,,1,3322,2024-06-24 15:27:04.623,
5408,131,14,131,13,150000.0,,1,3322,2024-06-24 17:41:18.600,
5409,28,5,28,13,100000.0,,1,3322,2024-06-24 17:41:54.343,
5410,131,10,131,13,50000.0,,1,3322,2024-06-24 17:43:51.410,
5411,28,5,28,13,150000.0,,1,3322,2024-06-25 15:23:48.410,
5412,131,7,131,13,200000.0,,1,2338,2024-06-25 19:14:08.500,
5413,131,14,131,13,200000.0,,1,2338,2024-06-25 19:14:47.070,
5414,28,5,28,7,200000.0,,1,5618,2024-06-25 19:25:14.667,
5415,28,234,28,7,400000.0,,1,5618,2024-06-25 19:25:40.683,
5416,28,1,28,7,200000.0,,1,5618,2024-06-25 19:26:00.300,
5417,28,4,28,7,200000.0,,1,5618,2024-06-25 19:27:32.287,
5418,28,14,28,7,200000.0,,1,5618,2024-06-25 19:28:21.643,
5419,131,10,131,7,600000.0,,1,5618,2024-06-25 19:29:47.790,
5420,28,4,28,14,7542.0,,1,5618,2024-06-26 18:01:53.837,
5421,28,234,28,14,51082.0,,1,5618,2024-06-26 18:02:46.740,
5422,28,13,28,14,79284.0,,1,5618,2024-06-26 18:03:18.317,
5423,28,10,28,7,394514.0,,1,5618,2024-06-26 18:09:06.477,
5424,28,3,28,7,259297.0,,1,5618,2024-06-26 18:09:52.687,
5425,28,14,28,7,203724.0,,1,5618,2024-06-26 18:10:31.233,
5426,28,2,28,7,346552.0,,1,5618,2024-06-26 18:11:12.487,
5427,131,1,131,10,36006.0,,1,5618,2024-06-26 18:39:02.003,
5428,131,234,131,3,356421.0,,1,5618,2024-06-27 10:08:41.413,
5429,28,5,28,7,192126.0,,1,5618,2024-06-27 11:06:05.997,
5430,131,2,131,9,100000.0,,1,5618,2024-06-27 12:37:35.830,
5431,28,1,28,9,84222.0,,1,5618,2024-06-27 12:38:13.787,
5432,131,3,131,13,150000.0,,1,3322,2024-06-27 12:52:48.143,
5433,131,4,131,9,796101.0,,1,5618,2024-06-27 14:48:02.787,
5434,24,3,24,9,25000.0,,1,3322,2024-06-27 15:05:20.687,
5435,24,3,24,13,200000.0,,1,3322,2024-06-27 15:14:20.260,
5436,24,8,24,13,100000.0,,1,3322,2024-06-27 15:14:55.740,
5437,24,8,24,9,90000.0,,1,3322,2024-06-27 16:18:48.073,
5438,170,4,170,5,249980.0,,1,5356,2024-06-27 16:59:24.163,
5439,123,14,123,7,200000.0,,1,2052,2024-06-28 12:30:57.590,
5440,94,8,94,3,800000.0,,1,5356,2024-06-28 20:07:09.027,
5441,94,14,94,3,280000.0,,1,5356,2024-06-28 20:08:11.387,
5442,94,10,94,3,460000.0,,1,5356,2024-06-28 20:08:51.983,
5443,20,7,20,3,40000.0,,1,7308,2024-07-03 18:10:32.847,
5444,21,7,149,7,868000.0,Please Proceed,1,1567,2024-07-04 11:06:06.293,
5445,181,10,181,9,100000.0,,1,3322,2024-07-04 11:25:08.070,
5446,102,13,102,3,1000000.0,,1,5596,2024-07-04 17:10:36.180,
5447,156,10,156,9,200000.0,,1,3322,2024-07-04 18:14:04.127,
5448,191,13,191,8,100000.0,,1,3322,2024-07-04 18:42:31.277,
5449,114,13,114,8,100000.0,,1,3322,2024-07-04 18:42:43.817,
5450,181,10,181,7,500000.0,,1,3322,2024-07-05 09:25:49.080,
5451,52,9,52,1,411682.0,,1,3358,2024-07-08 12:41:34.477,
5452,215,9,215,1,250000.0,,1,3358,2024-07-08 12:42:11.997,
5453,22,14,22,7,1000000.0,,1,3322,2024-07-09 10:56:45.127,
5454,22,14,22,8,500000.0,,1,3322,2024-07-09 10:56:56.460,
5455,146,14,146,7,300000.0,,1,3322,2024-07-09 14:49:30.990,
5456,61,10,61,9,600000.0,,1,2338,2024-07-10 16:17:17.473,
5457,13,14,13,3,150000.0,,1,5620,2024-07-11 11:34:41.867,
5458,215,10,215,234,85000.0,,1,3358,2024-07-11 16:24:22.953,
5459,52,7,52,13,100000.0,,1,3322,2024-07-11 16:38:51.643,
5460,9,7,9,234,84270.0,,1,7130,2024-07-11 16:44:49.433,
5461,9,7,9,234,1.0,,1,7130,2024-07-11 16:47:19.657,
5462,65,14,65,8,200000.0,,1,3322,2024-07-12 12:47:25.980,
5463,130,14,130,2,200000.0,Budget movement request due to negative balance,1,8802,2024-07-12 18:04:14.517,
5464,130,14,130,2,200000.0,Budget movement request due to negative balance,1,8802,2024-07-12 18:04:22.470,
5465,130,14,130,8,400000.0,Budget movement request due to negative balance,1,8802,2024-07-15 12:39:43.010,
5466,65,14,65,8,400000.0,Budget movement request due to negative balance,1,8802,2024-07-15 12:40:15.433,
5467,65,14,65,8,400000.0,Budget movement request due to negative balance,1,8802,2024-07-15 12:41:12.710,
5468,51,14,51,7,600000.0,,1,546,2024-07-15 12:54:54.623,
5469,52,9,52,13,600000.0,,1,7308,2024-07-15 16:01:42.123,
5470,156,14,156,9,250000.0,,1,3322,2024-07-15 17:31:03.763,
5471,24,7,131,7,1000000.0,,1,7413,2024-07-18 10:06:13.797,
5472,52,14,52,7,100000.0,,1,7308,2024-07-18 10:37:15.803,
5473,96,1,96,7,100000.0,,1,7413,2024-07-18 12:16:13.337,
5474,53,3,53,7,300000.0,,1,7130,2024-07-18 13:17:22.610,
5475,130,14,130,8,400000.0,Budget movement request due to negative balance,1,8802,2024-07-18 14:55:46.453,
5476,181,7,181,9,100000.0,,1,2338,2024-07-18 15:09:08.843,
5477,102,13,102,8,500000.0,,1,3322,2024-07-18 16:33:49.363,
5478,22,13,22,8,5.0,,1,3322,2024-07-18 16:37:53.180,
5479,22,13,22,8,500000.0,,1,3322,2024-07-18 16:38:28.167,
5480,150,13,150,7,250000.0,,1,3322,2024-07-18 16:43:21.627,
5481,102,13,102,9,300000.0,,1,3322,2024-07-18 16:48:36.510,
5482,52,9,52,7,500000.0,,1,3358,2024-07-18 17:04:28.993,
5483,52,9,52,10,500000.0,,1,3358,2024-07-18 17:06:02.870,
5484,52,9,52,1,500000.0,,1,3358,2024-07-18 17:07:29.043,
5485,102,10,102,8,250000.0,,1,5596,2024-07-18 17:20:59.700,
5486,102,10,102,7,1000000.0,,1,5596,2024-07-18 17:21:36.323,
5487,150,10,150,8,1000000.0,,1,5596,2024-07-18 17:22:07.903,
5488,22,14,22,8,1500000.0,,1,5596,2024-07-18 17:23:08.483,
5489,11,13,11,10,300000.0,,1,7308,2024-07-19 18:42:47.793,
5490,170,4,170,5,225000.0,,1,5356,2024-07-19 18:51:22.387,
5491,94,10,94,3,100000.0,,1,5356,2024-07-19 18:52:20.607,
5492,94,13,94,3,100000.0,,1,5356,2024-07-19 19:10:31.973,
5493,21,14,21,126,500000.0,Please Proceed,1,1567,2024-07-22 01:30:24.683,
5494,21,13,21,5,500000.0,Please Proceed,1,1567,2024-07-22 01:33:32.127,
5495,61,9,61,13,200000.0,,1,2338,2024-07-22 11:58:12.850,
5496,61,10,61,13,300000.0,,1,2338,2024-07-22 11:58:35.260,
5497,142,3,142,7,800000.0,,1,7411,2024-07-22 12:45:57.290,
5498,142,3,142,7,100000.0,,1,7411,2024-07-22 12:46:38.890,
5499,65,14,65,8,1000000.0,Budget movement request due to negative balance,1,8802,2024-07-22 14:23:21.213,
5500,130,14,130,8,549402.0,Budget movement request due to negative balance,1,8802,2024-07-22 14:23:59.110,
5501,130,10,130,13,500000.0,Budget movement request due to negative balance,1,8802,2024-07-22 14:30:03.233,
5502,65,14,65,13,500000.0,Budget movement request due to negative balance,1,8802,2024-07-22 14:31:40.307,
5503,104,4,104,8,280000.0,,1,3322,2024-07-22 17:23:37.567,
5504,29,14,29,9,300000.0,,1,3322,2024-07-22 17:31:12.250,
5505,-1,220,-1,216,100000.0,Budget trasfer,1,1,2024-07-22 18:11:48.853,
5506,42,7,42,13,300000.0,,1,9172,2024-07-23 15:57:35.353,
5507,1,7,1,13,300000.0,,1,9172,2024-07-23 15:58:00.017,
5508,24,7,96,7,50000.0,,1,1912,2024-07-24 09:45:18.507,
5509,113,10,29,7,221000.0,internal budget transfer,1,8859,2024-07-24 13:53:43.717,
5510,113,10,113,7,300000.0,internal budget transfer,1,8859,2024-07-24 15:38:29.850,
5511,113,5,113,7,250000.0,,1,8859,2024-07-24 15:44:03.777,
5512,24,7,96,7,50000.0,,1,1912,2024-07-24 16:58:25.473,
5513,61,10,61,13,1500000.0,,1,2338,2024-07-24 18:13:16.253,
5514,114,14,114,9,200000.0,,1,3322,2024-07-25 01:48:44.907,
5515,15,10,15,9,300000.0,,1,3322,2024-07-25 02:12:00.943,
5516,164,4,164,9,200000.0,,1,3322,2024-07-25 02:17:29.160,
5517,33,1,33,9,100000.0,,1,3322,2024-07-25 02:19:34.737,
5518,19,1,19,9,100000.0,,1,3322,2024-07-25 02:23:18.420,
5519,53,3,53,7,50000.0,,1,7130,2024-07-25 08:02:05.813,
5520,53,3,53,7,20000.0,,1,7130,2024-07-25 08:03:07.550,
5521,178,14,178,9,40000.0,,1,5660,2024-07-25 10:55:42.987,
5522,22,2,22,9,300000.0,,1,3322,2024-07-25 15:17:16.107,
5523,150,13,150,9,300000.0,,1,3322,2024-07-25 15:23:15.087,
5524,102,13,102,9,700000.0,,1,3322,2024-07-25 15:24:19.507,
5525,215,2,215,13,500000.0,,1,3322,2024-07-25 16:44:25.290,
5526,1,7,1,15,150000.0,,1,9172,2024-07-26 08:37:35.560,
5527,14,7,14,15,150000.0,,1,9172,2024-07-26 08:37:56.180,
5528,42,7,42,15,150000.0,,1,9172,2024-07-26 08:38:14.663,
5529,108,7,108,15,150000.0,,1,9172,2024-07-26 08:38:32.657,
5530,153,7,153,15,150000.0,,1,9172,2024-07-26 08:38:50.200,
5531,2,2,2,9,250000.0,,1,3322,2024-07-26 11:59:29.243,
5532,181,5,181,13,200000.0,,1,2338,2024-07-26 15:12:31.873,
5533,181,10,181,13,200000.0,,1,2338,2024-07-26 15:12:57.720,
5534,52,9,52,13,1000000.0,,1,3358,2024-07-29 10:20:37.260,
5535,11,7,11,13,50000.0,,1,3358,2024-07-29 10:21:38.447,
5536,131,7,131,13,200000.0,,1,5618,2024-07-29 10:29:49.990,
5537,130,4,130,9,150000.0,,1,3322,2024-07-29 11:13:20.710,
5538,53,3,53,7,100000.0,,1,7130,2024-07-29 11:19:17.057,
5539,164,13,164,9,250000.0,,1,3322,2024-07-29 11:24:37.067,
5540,22,10,22,9,350000.0,,1,3322,2024-07-29 14:45:10.033,
5541,156,13,156,9,300000.0,,1,3322,2024-07-29 14:48:53.910,
5542,151,1,151,13,100000.0,,1,3322,2024-07-29 14:57:46.960,
5543,181,5,181,1,125000.0,,1,2338,2024-07-29 15:09:39.570,
5544,180,14,180,1,150000.0,,1,2338,2024-07-29 15:10:43.587,
5545,15,3,15,14,450000.0,,1,812,2024-07-29 15:23:40.383,
5546,131,7,131,1,300000.0,,1,8803,2024-07-29 15:27:21.827,
5547,52,13,52,8,300000.0,,1,3322,2024-07-29 16:37:41.373,
5548,51,14,51,2,115000.0,,1,546,2024-07-29 17:15:47.383,
5549,131,7,131,9,500000.0,,1,8803,2024-07-29 17:47:33.343,
5550,131,7,131,13,500000.0,,1,8803,2024-07-29 17:49:19.563,
5551,131,7,131,10,500000.0,,1,8803,2024-07-29 17:49:42.940,
5552,131,7,131,2,500000.0,,1,8803,2024-07-29 17:50:17.923,
5553,27,14,27,7,670000.0,,1,546,2024-07-30 11:25:16.393,
5554,27,7,27,3,500000.0,,1,546,2024-07-30 11:29:08.323,
5555,102,13,102,9,300000.0,,1,3322,2024-07-30 17:08:46.470,
5556,3,1,3,7,155000.0,,1,5620,2024-07-30 17:18:46.003,
